alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1752831856.8305,elite,395.8539455298,1752408897.2751,"AS209638 Parsian Technology Innovative Solution Co., PJS.",PTCO,Tehran,Asia,AS,Iran,IR,"District 7",false,"Parsian Technology Innovative Solution Co., PJS.",35.7176,51.4449,false,"Parsian Technology Innovative Solution Co., PJS",false,Tehran,success,Asia/Tehran,,1752408897,1752833277.3647,80,http,http://80.249.112.212:80,false,340.59309959412,2833,5,99.823819591261,80.249.112.212
true,1750576483.164,elite,100.50879173096,1742512749.4412,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752391510,1752833277.3453,80,http,http://185.221.160.42:80,false,277.75883674622,12329,708,94.569302753701,185.221.160.42
true,1750512109.2957,elite,98.380677816006,1742818295.8582,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752326667,1752833277.3067,80,http,http://185.221.160.254:80,false,58.980226516724,12708,781,94.210097116169,185.221.160.254
true,1750517377.0253,elite,96.939660736257,1742824349.4197,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752527113,1752833277.2119,80,http,http://89.116.250.141:80,false,32.361507415771,13384,3874,77.552439448372,89.116.250.141
true,1750508458.1222,elite,95.994681917504,1742805265.6638,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752520904,1752833277.2003,80,http,http://170.114.45.161:80,false,154.41656112671,13080,4010,76.5359859567,170.114.45.161
true,1750601047.9161,elite,98.975355166378,1742470360.642,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752415814,1752833276.8529,80,http,http://216.205.52.168:80,false,44.452905654907,12567,3214,79.633736772068,216.205.52.168
true,1750609375.8817,elite,100.84364876958,1742483756.7736,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752424120,1752833276.7239,80,http,http://216.205.52.167:80,false,46.086072921753,12247,3768,76.472057446144,216.205.52.167
true,1750572636.6121,elite,100.97169253148,1742578425.8015,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752387300,1752833276.7231,80,http,http://45.67.215.164:80,false,69.619417190552,12365,539,95.823000619963,45.67.215.164
true,1752306805.511,elite,99.282201960836,1720481551.3462,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"Invermae Solutions SL",false,England,success,Europe/London,W1B,1752319170,1752833276.7196,80,http,http://185.238.228.130:80,false,94.3284034729,12723,2184,85.349164821896,185.238.228.130
true,1752178427.3801,elite,99.925317854964,1720502936.3393,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752335985,1752833276.7105,80,http,http://141.101.120.65:80,false,81.910848617554,12624,1934,86.715208132985,141.101.120.65
true,1750507853.5831,elite,96.618566229187,1720501765.6309,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752506885,1752833276.6706,80,http,http://141.101.120.149:80,false,41.34464263916,13271,5381,71.150546858246,141.101.120.149
true,1750600985.1612,elite,100.98114315092,1742332644.2918,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752416007,1752833276.6553,80,http,http://103.160.204.135:80,false,134.54079627991,12372,3260,79.145342886387,103.160.204.135
true,1750600980.6735,elite,99.525525649619,1742652184.9504,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752415554,1752833276.5824,80,http,http://69.84.182.223:80,false,121.09541893005,13104,6553,66.663275169151,69.84.182.223
true,1750603241.1061,elite,99.701434470532,1742484172.2079,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752418042,1752833276.3335,80,http,http://69.84.182.97:80,false,58.611392974854,12640,3190,79.848389134555,69.84.182.97
true,1750602597.8917,elite,98.959571548021,1742732197.0319,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752417483,1752833276.2465,80,http,http://170.114.45.75:80,false,29.456853866577,12528,3185,79.730159740342,170.114.45.75
true,1750507084.4412,elite,96.899685606823,1720501607.4898,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752320837,1752833275.9685,80,http,http://141.101.120.144:80,false,29.086589813232,12748,1943,86.774215506092,141.101.120.144
true,1750532760.8783,elite,99.230732282712,1720503798.0696,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1752347898,1752833275.9407,80,http,http://141.101.113.24:80,false,44.061183929443,12554,1956,86.519641626465,141.101.113.24
true,1751961030.4455,elite,98.566745508254,1720502180.1651,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752324231,1752833275.8559,80,http,http://108.162.196.118:80,false,41.59951210022,13196,4327,75.306739713519,108.162.196.118
true,1750575882.9875,elite,100.90321419554,1742336155.241,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752391007,1752833275.8006,80,http,http://102.177.176.67:80,false,66.84422492981,12214,881,93.272241313478,102.177.176.67
true,1750565861.2577,elite,100.58516514393,1742623578.7182,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752380990,1752833275.7723,80,http,http://216.205.52.192:80,false,44.310331344604,12306,677,94.785488716013,216.205.52.192
true,1751960955.8508,elite,100.74126109295,1742334243.5574,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752417340,1752833275.7602,80,http,http://103.160.204.116:80,false,112.19501495361,12486,3280,79.195737663326,103.160.204.116
true,1750600734.9699,elite,100.47477088046,1742333856.2392,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1752415515,1752833275.7452,80,http,http://102.177.176.184:80,false,28.685092926025,12446,3286,79.112636664124,102.177.176.184
true,1750600867.2365,elite,99.492356651113,1742570786.5285,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752415610,1752833275.738,80,http,http://45.67.215.68:80,false,183.48360061646,12653,2903,81.338390331705,45.67.215.68
true,1750556757.9222,elite,99.312685124915,1742542591.5661,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752371409,1752833275.5973,80,http,http://45.8.211.111:80,false,40.449619293213,12404,608,95.327390101445,45.8.211.111
true,1750580843.0707,elite,101.50285182869,1742608309.4302,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752395435,1752833275.5386,80,http,http://45.8.211.164:80,false,48.689126968384,12319,621,95.200927357032,45.8.211.164
true,1751958598.5459,elite,95.934083910483,1720503306.9097,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752507861,1752833275.5305,80,http,http://108.162.196.106:80,false,59.969663619995,13433,5429,71.217262220337,108.162.196.106
true,1750509490.4713,elite,97.37317291954,1720503968.3779,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Paris,Europe,EU,France,FR,,true,CLOUDFLARE,48.8566,2.35222,false,,false,Île-de-France,success,Europe/Paris,75000,1752324255,1752833275.5251,80,http,http://141.101.120.18:80,false,70.923805236816,13046,4296,75.22777073002,141.101.120.18
true,1750602533.6085,elite,101.26523079562,1742877036.0976,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752417268,1752833275.5242,80,http,http://69.84.182.176:80,false,62.745094299316,12790,3172,80.127803533392,69.84.182.176
true,1750556067.8173,elite,100.15384269325,1740100158.9826,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1752370625,1752833275.504,80,http,http://108.162.192.12:80,false,75.017929077148,12628,1093,92.034108301144,108.162.192.12
true,1750506270.7736,elite,97.858091711989,1720500972.8812,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1752314898,1752833275.423,80,http,http://141.101.115.36:80,false,17.678737640381,12731,1955,86.688002178946,141.101.115.36
true,1750558576.2293,elite,99.789771536095,1742476391.7987,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752373669,1752833275.4215,80,http,http://185.221.160.142:80,false,19.77014541626,12384,809,93.867960281968,185.221.160.142
true,1750609561.2851,elite,99.194221545,1742497528.3786,"AS397273 Render",RENDER,"San Francisco","North America",NA,"United States",US,"South of Market",false,Render,37.7775,-122.397,false,Render,false,California,success,America/Los_Angeles,94107,1752424442,1752833275.3872,80,http,http://216.24.57.127:80,false,48.088312149048,12414,3131,79.858475394017,216.24.57.127
true,1750603091.1147,elite,99.668748495739,1742507564.1852,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752418240,1752833275.3865,80,http,http://69.84.182.204:80,false,35.479545593262,12758,3074,80.583628094997,69.84.182.204
true,1750569939.6349,elite,100.52938238238,1742392490.1946,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752384933,1752833275.2567,80,http,http://89.116.250.173:80,false,100.00157356262,12550,900,93.308550185874,89.116.250.173
true,1750609473.3271,elite,99.966281265792,1742428301.9591,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0247,82.9259,false,"Zaymer PJSC",false,"Novosibirsk Oblast",success,Asia/Novosibirsk,630075,1752424104,1752833275.0121,80,http,http://45.67.215.136:80,false,50.931930541992,12472,3270,79.227544149409,45.67.215.136
true,1750507279.3993,elite,146.13690606423,1720502593.4787,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Ashburn,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",39.0438,-77.4874,false,"Cloudflare, Inc.",false,Virginia,success,America/New_York,20149,1752317779,1752833275.0055,80,http,http://108.162.198.141:80,false,87.696552276611,12993,1935,87.037781350482,108.162.198.141
true,1750609646.9434,elite,100.35589559725,1742668036.2625,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752424617,1752833274.9561,80,http,http://170.114.45.140:80,false,46.437978744507,12346,3172,79.559221549169,170.114.45.140
true,1750600746.0692,elite,102.54127432082,1742467778.3536,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",false,"North West",success,Asia/Singapore,858877,1752415709,1752833274.8171,80,http,http://45.8.211.159:80,false,32.416820526123,12349,3228,79.277139372151,45.8.211.159
true,1751958500.653,elite,101.44557637175,1742477373.1609,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752417127,1752833274.7766,80,http,http://89.116.250.163:80,false,25.257349014282,12506,3185,79.70173985087,89.116.250.163
true,1751526966.322,elite,148.5651442067,1745120147.5304,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Ashburn,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",39.0438,-77.4874,false,"Cloudflare, Inc.",false,Virginia,success,America/New_York,20149,1752397151,1752833274.6763,80,http,http://108.162.198.123:80,false,249.89914894104,12546,128,98.990058387249,108.162.198.123
true,1751960916.6256,elite,99.825083756421,1742340194.6726,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",false,Vilnius,success,Europe/Vilnius,04347,1752416052,1752833274.6613,80,http,http://89.116.250.28:80,false,25.75945854187,12895,3325,79.500616522811,89.116.250.28
true,1750602584.1689,elite,100.28179289097,1742552497.2113,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",false,Moscow,success,Europe/Moscow,,1752417428,1752833274.4528,80,http,http://185.221.160.220:80,false,219.02656555176,12555,2928,81.088936252664,185.221.160.220
true,1750503219.7594,elite,98.882356771586,1742680661.1131,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",false,California,success,America/Los_Angeles,95113,1752276989,1752833274.4045,80,http,http://170.114.46.136:80,false,45.782089233398,12680,915,93.269584406032,170.114.46.136
true,1750600813.1043,elite,101.14323787101,1742595870.7237,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1752415471,1752833274.3519,80,http,http://216.205.52.249:80,false,28.552293777466,12360,2965,80.652528548124,216.205.52.249
true,1750621780.594,elite,100.43107436298,1750621780.594,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1752436262,1752833274.3353,80,http,http://69.84.182.52:80,false,27.14204788208,12455,0,100,69.84.182.52
true,1750592503.427,elite,100.13623968279,1742335514.2694,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Po Kong",Asia,AS,"Hong Kong",HK,,true,"Cloudflare London, LLC",22.338,114.2,false,"SaiBo HongKong Co., Limited",false,"Wong Tai Sin",success,Asia/Hong_Kong,,1752407255,1752833274.3139,80,http,http://103.160.204.162:80,false,89.846134185791,12158,885,93.214751207544,103.160.204.162
